date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:38	689/689	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c3-2b1%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-results-count.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-results-count4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:38	1487/1487	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c3-5cf%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-reviews.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-reviews4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:38	970/970	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-3ca%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-sale-badge.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-sale-badge4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:38	1534/1534	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-5fe%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-search.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-search4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:39	692/692	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c3-2b4%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-sku.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-sku4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:39	687/687	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-2af%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-stock-indicator.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-stock-indicator4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:39	1651/1651	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c7-673%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-summary.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-summary4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:39	2197/2197	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-895%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-title.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-title4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:39	32969/32969	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c3-80c9%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/rating-filter.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/rating-filter4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:40	11098/11098	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-2b5a%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/reviews-by-category.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/reviews-by-category4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:40	11098/11098	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c3-2b5a%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/reviews-by-product.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/reviews-by-product4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:42	1267/1267	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c3-4f3%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-details.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-details4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:42	1110/1110	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-456%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/single-product.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/single-product4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:44	31243/31243	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-7a0b%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/stock-filter.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/stock-filter4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:44	82997/82997	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c3-14435%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/cart.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/cart4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:44	81594/81594	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-13eba%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/checkout.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/checkout4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:44	17267/17267	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c4-4373%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/mini-cart-contents.css?ver=10.6.5	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/mini-cart-contents4031.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:45	2731/2731	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fbf-aab%22	https://marinio.b-cdn.net/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.8	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/contact-form-7/includes/css/styles41a3.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:46	17809/17809	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc0-4591%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=8.0.2	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/woocommerce-layout76d9.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:46	7043/7043	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc1-1b83%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=8.0.2	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen76d9.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:46	62755/62755	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc0-f523%22	https://marinio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.0.2	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/woocommerce/assets/css/woocommerce76d9.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:47	2672/2672	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc0-a70%22	https://marinio.b-cdn.net/wp-content/themes/marinio/assets/fonts/inter.css?ver=1.09	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/themes/marinio/assets/fonts/inter40f2.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:48	212844/212844	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc1-33f6c%22	https://marinio.b-cdn.net/wp-content/themes/marinio/assets/css/bootstrap.css?ver=1.09	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/themes/marinio/assets/css/bootstrap40f2.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:48	179499/179499	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc1-2bd2b%22	https://marinio.b-cdn.net/wp-content/themes/marinio/style.css?ver=1.09	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/themes/marinio/style40f2.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:49	19128/19128	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fbf-4ab8%22	https://marinio.b-cdn.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.21.0	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mind618.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:49	107922/107922	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc3-1a592%22	https://marinio.b-cdn.net/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.15.2	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/elementor/assets/css/frontend-lite.min6319.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:49	938354/938354	---M--	200	added ('OK')	image/png	etag:%2262923fc1-e5172%22	https://marinio.b-cdn.net/wp-content/uploads/2021/12/video-bg-diver-header-1920.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/12/video-bg-diver-header-1920.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:49	6579/6579	---M--	200	added ('OK')	image/png	etag:%2262923fc0-19b3%22	https://marinio.b-cdn.net/wp-content/uploads/2021/10/btn-bg-323.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/10/btn-bg-323.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:50	163/163	---M--	200	added ('OK')	image/png	etag:%2262983e6e-a3%22	https://marinio.b-cdn.net/wp-content/uploads/2021/10/bg-solid-button.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/10/bg-solid-button.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:50	77200/77200	---M--	200	added ('OK')	image/png	etag:%2262923fc0-12d90%22	https://marinio.b-cdn.net/wp-content/uploads/2021/10/wave-bg-isolated.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/10/wave-bg-isolated.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:50	6297/6297	---M--	200	added ('OK')	image/png	etag:%2262923fc0-1899%22	https://marinio.b-cdn.net/wp-content/uploads/2021/10/but0bhf.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/10/but0bhf.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:51	163/163	---M--	200	added ('OK')	image/png	etag:%22629311db-a3%22	https://marinio.b-cdn.net/wp-content/uploads/2021/10/bg-bt-h.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/10/bg-bt-h.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:51	480785/480785	---M--	200	added ('OK')	image/png	etag:%2262923fc1-75611%22	https://marinio.b-cdn.net/wp-content/uploads/2021/11/enjoy-divingdmncd.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/11/enjoy-divingdmncd.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:51	68917/68917	---M--	200	added ('OK')	image/png	etag:%2262923fc0-10d35%22	https://marinio.b-cdn.net/wp-content/uploads/2021/10/splash.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/10/splash.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:51	515857/515857	---M--	200	added ('OK')	image/png	etag:%2262923fc0-7df11%22	https://marinio.b-cdn.net/wp-content/uploads/2021/11/ksjdvkdvlg.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/11/ksjdvkdvlg.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:51	1215020/1215020	---M--	200	added ('OK')	image/png	etag:%2262923fc0-128a2c%22	https://marinio.b-cdn.net/wp-content/uploads/2021/12/video-bg-ocean-fish-diving-1920.png	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/uploads/2021/12/video-bg-ocean-fish-diving-1920.png	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:52	12876/12876	---MCZ	200	added ('OK')	text/css	etag:W/%2264de82c3-324c%22	https://marinio.b-cdn.net/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:52	3392/3392	---MCZ	200	added ('OK')	text/css	etag:W/%22638f5fd4-d40%22	https://marinio.b-cdn.net/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min.css?ver=5.8.6	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min6281.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:53	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc0-e238%22	https://marinio.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:53	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%2262923fc3-29d%22	https://marinio.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:53	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262923fc0-15db1%22	https://marinio.b-cdn.net/wp-includes/js/jquery/jquery.min.js?ver=3.7.0	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-includes/js/jquery/jquery.min3088.js	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:54	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262923fc0-2bd8%22	https://marinio.b-cdn.net/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://marinio.peerduck.com/home-scuba-diving-2/)
21:08:55	80878/80878	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262923fc0-13bee%22	https://marinio.b-cdn.net/wp-content/themes/marinio/assets/js/bootstrap.bundle.min.js?ver=1.09	C:/Users/nican/OneDrive/Escritorio/Cholo/cholo2/marinio.b-cdn.net/wp-content/themes/marinio/assets/js/bootstrap.bundle.min40f2.js	(from https://marinio.peerduck.com/home-scuba-diving-2/)
